"usgs_site","catchment_area","Date_rct","pctburn_rct","areaburn_rct","Date_lg","pctburn_lg","areaburn_lg","Event_ID_lg","Event_ID_rct","Incid_Name_lg","Incid_Name_rct","number_fires","total_area_burned","number_wwtp","dominant_lulc"
"USGS-07218000",634.5,2006-04-12,0.0356476191499129,22.6184143506197,2006-04-12,0.0356476191499129,22.6184143506197,"NM3610510513020060412","NM3610510513020060412","OJO FELIZ","OJO FELIZ",3,33.9,NA,"Evergreen Forest"
"USGS-07221500",15406,2020-10-18,0.00257481120598331,39.6675414393789,2002-06-08,0.0233934192561053,360.399017059558,"NM3668210504720020608","NM3626410534020201018","PONIL COMPLEX","LUNA",57,1547.2,5,"Grassland; Herbaceous"
"USGS-07222500",1233.1,2018-06-15,0.0227706894021967,28.0785371018487,2018-06-15,0.0227706894021967,28.0785371018487,"NM3530710473420180615","NM3530710473420180615","LITTLE CONCHAS","LITTLE CONCHAS",6,78.5,2,"Shrub; Scrub"
"USGS-07226500",4582,2016-11-28,1.1539600538768e-06,0.00528744496686351,2006-06-15,0.0389642245603684,178.534076935608,"NM3611210392520060615","NM3602710412620161128","GLADSTONE","YATES",17,465.7,NA,"Shrub; Scrub"
"USGS-07227000",28147.1,2020-10-18,0.0014092940814286,39.6675414393789,2002-06-08,0.0128041260754947,360.399017059558,"NM3668210504720020608","NM3626410534020201018","PONIL COMPLEX","LUNA",96,2221.1,8,"Shrub; Scrub"
"USGS-07227100",2083.2,2016-02-21,0.0025980953830097,5.4123523018858,1990-06-21,0.0105054458015422,21.8849446937727,"NM3502110365219900621","NM3495910381020160221","REDONDO","JESTER",7,69.7,NA,"Shrub; Scrub"
"USGS-08220000",3384.3,2013-06-05,3.54479427053744e-06,0.0119966472497799,2013-06-05,0.0561545705977235,190.043913273876,"CO3769910713620130605","CO3746210694320130605","PAPOOSE","WEST FORK COMPLEX",4,359.3,2,"Evergreen Forest"
"USGS-08220000",3384.3,2013-06-05,0.0411501373553239,139.264409851623,2013-06-05,0.0561545705977235,190.043913273876,"CO3769910713620130605","CO3758810686320130605","PAPOOSE","WEST FORK COMPLEX - EAST ZONE",4,359.3,2,"Evergreen Forest"
"USGS-08220000",3384.3,2013-06-05,0.0561545705977235,190.043913273876,2013-06-05,0.0561545705977235,190.043913273876,"CO3769910713620130605","CO3769910713620130605","PAPOOSE","PAPOOSE",4,359.3,2,"Evergreen Forest"
"USGS-08251500",11785.6,2019-10-27,0.000776493520270299,9.15144203249764,2013-06-05,0.0161250944605176,190.043913273876,"CO3769910713620130605","CO3708210594220191027","PAPOOSE","G18",8,532.5,12,"Shrub; Scrub"
"USGS-08263500",14176.2,2019-10-27,0.000645549726478015,9.15144203249764,2013-06-05,0.0134058431225488,190.043913273876,"CO3769910713620130605","CO3708210594220191027","PAPOOSE","G18",9,537.4,12,"Shrub; Scrub"
"USGS-08268700",15198.7,2019-10-27,0.000602120051879282,9.15144203249764,2013-06-05,0.0125039584486749,190.043913273876,"CO3769910713620130605","CO3708210594220191027","PAPOOSE","G18",10,570.8,16,"Shrub; Scrub"
"USGS-08275500",209.3,2020-10-18,0.0202408801381116,4.23641621290676,2020-10-18,0.0202408801381116,4.23641621290676,"NM3626410534020201018","NM3626410534020201018","LUNA","LUNA",3,5.6,NA,"Evergreen Forest"
"USGS-08276300",1006.4,2020-10-18,0.00423412587516916,4.26122428077024,2003-07-04,0.0206654310577588,20.7976898165284,"NM3642410549020030704","NM3626410534020201018","ENCEBADO","LUNA",4,26.4,1,"Evergreen Forest"
"USGS-08276500",16871.2,2020-10-18,0.000252573870309773,4.26122428077024,2013-06-05,0.0112643981029136,190.043913273876,"CO3769910713620130605","NM3626410534020201018","PAPOOSE","LUNA",14,597.2,17,"Shrub; Scrub"
"USGS-08277470",262.3,2020-10-18,4.3147808661117e-06,0.0011317670211811,2018-06-24,0.0329014475382647,8.63004968928683,"NM3619710545320180624","NM3626410534020201018","SARDINAS CANYON","LUNA",2,8.6,NA,"Evergreen Forest"
"USGS-08279000",831,2020-10-18,1.3619338401698e-06,0.0011317670211811,2018-06-24,0.0103851380135822,8.63004968928683,"NM3619710545320180624","NM3626410534020201018","SARDINAS CANYON","LUNA",3,16.7,NA,"Evergreen Forest"
"USGS-08279500",18519.4,2020-10-18,0.000229581652453746,4.2517144544519,2013-06-05,0.0102618828511656,190.043913273876,"CO3769910713620130605","NM3626410534020201018","PAPOOSE","LUNA",17,630.7,17,"Shrub; Scrub"
"USGS-08281100",18916.3,2020-10-18,0.000224764592148142,4.2517144544519,2013-06-05,0.0100465690052429,190.043913273876,"CO3769910713620130605","NM3626410534020201018","PAPOOSE","LUNA",17,630.7,17,"Shrub; Scrub"
"USGS-08286500",3962.6,2019-08-06,0.00123115766923033,4.87858538009212,2006-06-24,0.00334237998072938,13.2445149116383,"NM3621110689420060624","NM3632010680120190806","BEAR PAW","CUEVA",8,61,3,"Shrub; Scrub"
"USGS-08287000",5376.7,2019-08-29,0.00212598463448228,11.4307815842209,2010-06-10,0.00582330979902375,31.310189796411,"NM3606710641620100610","NM3648010639120190829","SOUTH FORK","MONTOYA SPRINGS",14,138.1,3,"Shrub; Scrub"
"USGS-08289000",1069.1,2019-07-13,0.00729599559091065,7.80014888624257,2017-06-03,0.0293464893328679,31.374331745769,"NM3661310619920170603","NM3644910620720190713","BONITA","FRANCISQUITO",5,66.9,NA,"Evergreen Forest"
"USGS-08290000",7963.1,2019-08-29,0.00143546879785773,11.4307815842209,2010-06-10,0.0063946318768064,50.921093098197,"NM3606710641620100610","NM3648010639120190829","SOUTH FORK","MONTOYA SPRINGS",21,300.9,4,"Shrub; Scrub"
"USGS-08291000",239.1,2013-06-10,0.0724656211276022,17.3265300116097,2002-05-22,0.0899406138258202,21.5048007657536,"NM3599010579320020522","NM3591110572720130610","BORREGO","JAROSO",6,68.4,NA,"Evergreen Forest"
"USGS-08294195",82.3,2020-08-18,0.0632484446586483,5.20534699540675,2011-06-18,0.459924655998602,37.8517991886849,"NM3581210583720110618","NM3583110586320200818","PACHECO","MEDIO",3,57.1,NA,"Evergreen Forest"
"USGS-08294210",93.3,2020-08-18,0.0558469395811234,5.21051946291881,2011-06-18,0.40562864060314,37.8451521682729,"NM3581210583720110618","NM3583110586320200818","PACHECO","MEDIO",3,58.2,NA,"Evergreen Forest"
"USGS-08313000",28349.3,2020-10-18,0.000149975994273294,4.2517144544519,2013-06-05,0.00670365452670351,190.043913273876,"CO3769910713620130605","NM3626410534020201018","PAPOOSE","LUNA",43,1233.4,23,"Shrub; Scrub"
"USGS-08313042",27.6,2011-06-26,0.609767438518293,16.8295813031049,2011-06-26,0.609767438518293,16.8295813031049,"NM3581210654120110626","NM3581210654120110626","LAS CONCHAS","LAS CONCHAS",2,28.5,NA,"Shrub; Scrub"
"USGS-08313060",20.8,2011-06-26,0.0107040717530379,0.222644692463187,2000-05-05,0.329661556480232,6.85696037478883,"NM3590710632420000505","NM3581210654120110626","CERRO GRANDE","LAS CONCHAS",2,7.1,NA,"Shrub; Scrub"
"USGS-08313150",28517.7,2020-10-18,0.000149090370347254,4.2517144544519,2013-06-05,0.00666406874586225,190.043913273876,"CO3769910713620130605","NM3626410534020201018","PAPOOSE","LUNA",43,1345.5,23,"Shrub; Scrub"
"USGS-08313268",28890.7,2020-10-18,0.000147165504970523,4.2517144544519,2013-06-05,0.0065780307598596,190.043913273876,"CO3769910713620130605","NM3626410534020201018","PAPOOSE","LUNA",44,1433.6,26,"Shrub; Scrub"
"USGS-08313350",49.6,2011-06-26,0.768035715963926,38.0945715118107,2011-06-26,0.768035715963926,38.0945715118107,"NM3581210654120110626","NM3581210654120110626","LAS CONCHAS","LAS CONCHAS",6,53.6,NA,"Shrub; Scrub"
"USGS-08317400",29358.1,2020-10-18,0.000144822534648083,4.2517144544519,2011-06-26,0.0137816468752405,404.602967127999,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",48,1747.9,26,"Shrub; Scrub"
"USGS-08319000",33092.9,2020-10-18,0.000128478146504292,4.2517144544519,2011-06-26,0.0152224598225218,503.755340660732,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",50,1853.5,30,"Shrub; Scrub"
"USGS-08323000",616.2,2019-04-29,0.00178135222750592,1.09766924258915,2002-08-26,0.0282731429597227,17.4219106917811,"NM3587710671020020826","NM3585010667820190429","LAKES","TENT ROCKS RX",6,50.6,NA,"Evergreen Forest"
"USGS-08324000",1222.7,2019-04-29,0.00420829520568504,5.1454825479911,2011-06-26,0.086844605390883,106.184899011433,"NM3581210654120110626","NM3585010667820190429","LAS CONCHAS","TENT ROCKS RX",14,276.2,1,"Evergreen Forest"
"USGS-08328950",2663.9,2019-04-29,0.00193155994894369,5.1454825479911,2011-06-26,0.0400691934749617,106.740324497951,"NM3581210654120110626","NM3585010667820190429","LAS CONCHAS","TENT ROCKS RX",16,300.5,3,"Shrub; Scrub"
"USGS-08329000",2696.4,2019-04-29,0.00190827864856516,5.1454825479911,2011-06-26,0.0395862351646457,106.740324497951,"NM3581210654120110626","NM3585010667820190429","LAS CONCHAS","TENT ROCKS RX",16,300.5,3,"Shrub; Scrub"
"USGS-08329928",36744.5,2020-10-18,0.000115710227502127,4.2517144544519,2011-06-26,0.0166145957138186,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",65,2161.6,35,"Shrub; Scrub"
"USGS-08330000",36932.6,2020-10-18,0.000115120908207164,4.2517144544519,2011-06-26,0.0165299765574697,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",65,2169.2,35,"Shrub; Scrub"
"USGS-08330150",37014.2,2020-10-18,0.00011486711733475,4.2517144544519,2011-06-26,0.016493535243404,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",65,2169.2,35,"Shrub; Scrub"
"USGS-08330875",37118.9,2020-10-18,0.000114543115621742,4.2517144544519,2011-06-26,0.016447012497849,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",65,2169.2,35,"Shrub; Scrub"
"USGS-08331160",37947.9,2020-10-18,0.000112040836369124,4.2517144544519,2011-06-26,0.0160877153203842,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",65,2169.2,36,"Shrub; Scrub"
"USGS-08331510",39594.9,2020-10-18,0.000107380355915835,4.2517144544519,2011-06-26,0.0154185264315961,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",67,2176.4,41,"Shrub; Scrub"
"USGS-08332010",40700.3,2020-10-18,0.000104463958606003,4.2517144544519,2011-06-26,0.0149997668863966,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",71,2201.2,41,"Shrub; Scrub"
"USGS-08334000",1097.7,2019-07-03,0.00375411821259309,4.12089556196344,2019-07-03,0.00375411821259309,4.12089556196344,"NM3615710692420190703","NM3615710692420190703","NARANJO","NARANJO",2,4.1,1,"Shrub; Scrub"
"USGS-08343000",2645.5,2019-04-26,0.00517852039338659,13.6997757007042,2018-04-12,0.0150275913870021,39.7554930143141,"NM3518410813520180412","NM3518310818420190426","DIENER CANYON","REDONDO RX",7,133.3,NA,"Shrub; Scrub"
"USGS-08343500",3052.6,2019-04-26,0.00448790398372018,13.6997757007042,2018-04-12,0.0130234858855776,39.7554930143141,"NM3518410813520180412","NM3518310818420190426","DIENER CANYON","REDONDO RX",7,133.3,NA,"Shrub; Scrub"
"USGS-08353000",15942.2,2019-08-04,0.00198421664882339,31.6327786588723,2018-04-12,0.00249372690182748,39.7554930143141,"NM3518410813520180412","NM3534510752720190804","DIENER CANYON","TRIPLE NICKLE",13,184.7,1,"Shrub; Scrub"
"USGS-08354900",61102.9,2020-10-18,6.95828586605856e-05,4.2517144544519,2011-06-26,0.00999126084369818,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",89,2504.5,42,"Shrub; Scrub"
"USGS-08355050",61368.9,2020-10-18,6.92812557248362e-05,4.2517144544519,2011-06-26,0.00994795429291393,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",89,2504.5,42,"Shrub; Scrub"
"USGS-08355490",62316,2020-10-18,6.82282953728079e-05,4.2517144544519,2011-06-26,0.00979676186222488,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",91,2514.8,43,"Shrub; Scrub"
"USGS-08358300",795.2,2017-06-26,0.00701451796017288,5.57794468192948,2009-04-20,0.0724698394977947,57.6280163686463,"NM3396910709620090420","NM3368510699720170626","EAST MAGDALENA RX","TIFFANY",6,87.7,1,"Shrub; Scrub"
"USGS-08358400",63527.1,2020-10-18,6.69275703511084e-05,4.2517144544519,2011-06-26,0.00960999340763872,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",96,2646.5,44,"Shrub; Scrub"
"USGS-08361000",68544,2020-10-18,6.20289807197114e-05,4.2517144544519,2011-06-26,0.00890661490730634,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",117,3251.1,44,"Shrub; Scrub"
"USGS-08362500",71741.2,2020-10-18,5.92646130041301e-05,4.2517144544519,2011-06-26,0.00850968498166194,610.495012206406,"NM3581210654120110626","NM3626410534020201018","LAS CONCHAS","LUNA",133,3749.3,46,"Shrub; Scrub"
"USGS-08378500",445.2,2013-06-10,0.0476931914546099,21.2330088355923,2013-06-10,0.0476931914546099,21.2330088355923,"NM3591110572720130610","NM3591110572720130610","JAROSO","JAROSO",4,55,NA,"Evergreen Forest"
"USGS-08379500",2707.3,2015-06-05,0.0039241893775462,10.6239579018308,2000-05-29,0.0318130699534179,86.1275242848882,"NM3570310559420000529","NM3553810546220150606","VIVEASH","COMMISSARY",5,154.4,1,"Evergreen Forest"
"USGS-08382000",829.8,2000-05-29,0.00580678032546802,4.81846631407336,2000-05-29,0.00580678032546802,4.81846631407336,"NM3570310559420000529","NM3570310559420000529","VIVEASH","VIVEASH",2,9.3,1,"Evergreen Forest"
"USGS-08382500",1622.4,2018-06-15,0.00122324728238054,1.98459639093419,2000-02-11,0.0139631051935172,22.6537418659623,"NM3525310486320000211","NM3530710473420180615","GREEN","LITTLE CONCHAS",6,44.5,1,"Shrub; Scrub"
"USGS-08382600",5917.6,2018-06-15,0.0003353718384031,1.98459639093419,2000-05-29,0.0153653677888421,90.9261004272522,"NM3570310559420000529","NM3530710473420180615","VIVEASH","LITTLE CONCHAS",12,210,2,"Shrub; Scrub"
"USGS-08382650",6015.9,2018-06-15,0.000329891851748564,1.98459639093419,2000-05-29,0.015114297183672,90.9261004272522,"NM3570310559420000529","NM3530710473420180615","VIVEASH","LITTLE CONCHAS",13,211.3,2,"Shrub; Scrub"
"USGS-08382830",6422.7,2018-06-15,0.000308997211598578,1.98459639093419,2000-05-29,0.0141569901174354,90.9261004272522,"NM3570310559420000529","NM3530710473420180615","VIVEASH","LITTLE CONCHAS",14,232.1,2,"Shrub; Scrub"
"USGS-08383000",6628.2,2018-06-15,0.000299417095279893,1.98459639093419,2000-05-29,0.0137180683182843,90.9261004272522,"NM3570310559420000529","NM3530710473420180615","VIVEASH","LITTLE CONCHAS",14,232.1,2,"Shrub; Scrub"
"USGS-08383500",9958.9,2018-06-15,0.000199278674445389,1.98459639093419,2000-05-29,0.00913013489715252,90.9261004272522,"NM3570310559420000529","NM3530710473420180615","VIVEASH","LITTLE CONCHAS",23,355.5,4,"Shrub; Scrub"
"USGS-08384500",11121.9,2018-06-15,0.000178440409546407,1.98459639093419,2000-05-29,0.00817541071464878,90.9261004272522,"NM3570310559420000529","NM3530710473420180615","VIVEASH","LITTLE CONCHAS",24,359,4,"Shrub; Scrub"
"USGS-08385500",12717.2,2018-06-15,0.000156056080814502,1.98459639093419,2000-05-29,0.00714985220231279,90.9261004272522,"NM3570310559420000529","NM3530710473420180615","VIVEASH","LITTLE CONCHAS",32,478,4,"Shrub; Scrub"
"USGS-08385522",14977.9,2018-06-15,0.000132501645152804,1.98459639093419,2000-02-17,0.00724777969099217,108.556519433712,"NM3444410434820000217","NM3530710473420180615","JOHNNY","LITTLE CONCHAS",43,659.7,5,"Shrub; Scrub"
"USGS-08385630",16970.4,2018-06-15,0.000116944585332944,1.98459639093419,2000-02-17,0.00818671172717868,138.931772694913,"NM3444410434820000217","NM3530710473420180615","JOHNNY","LITTLE CONCHAS",48,753.6,5,"Shrub; Scrub"
"USGS-08385643",19127.6,2018-06-15,0.000103755640589211,1.98459639093419,2000-02-17,0.00726341897022696,138.931772694913,"NM3444410434820000217","NM3530710473420180615","JOHNNY","LITTLE CONCHAS",52,786.5,5,"Shrub; Scrub"
"USGS-08386000",26803.3,2020-08-04,0.000296713133401017,7.95289112848748,2004-05-15,0.00552946020924456,148.207780826445,"NM3361010535120040515","NM3366710562920200804","PEPPIN","DARK CANYON",99,1546.7,6,"Shrub; Scrub"
"USGS-08387000",321.4,2012-06-04,0.0152905523758954,4.91438353361279,1996-04-20,0.0406204578942983,13.0554151672275,"NM3319210567219960420","NM3341910582920120604","CHINO WELL","LITTLE BEAR",4,26.1,1,"Evergreen Forest"
"USGS-08390020",1526.2,2020-08-04,5.31738045479764e-05,0.0811538605011216,2012-06-04,0.100149657750824,152.848407659307,"NM3341910582920120604","NM3366710562920200804","LITTLE BEAR","DARK CANYON",11,305.4,1,"Evergreen Forest"
"USGS-08390500",2458.2,2020-08-04,3.30135304292253e-05,0.0811538605011216,2011-06-28,0.129510478506476,318.36265826462,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",21,837.8,1,"Shrub; Scrub"
"USGS-08390800",2510.2,2020-08-04,3.2329639272218e-05,0.0811538605011216,2011-06-28,0.126827606670632,318.36265826462,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",21,837.8,1,"Shrub; Scrub"
"USGS-08393610",2940.9,2020-08-04,2.75949064915915e-05,0.0811538605011216,2011-06-28,0.108253479637057,318.36265826462,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",22,844.1,2,"Shrub; Scrub"
"USGS-08394024",32240.1,2020-08-04,0.000249194170892076,8.03404498897762,2011-06-28,0.009874741649828,318.36265826462,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",129,2573.5,8,"Shrub; Scrub"
"USGS-08394033",32344.5,2020-08-04,0.000248389834097841,8.03404498897762,2011-06-28,0.00984286844021765,318.36265826462,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",130,2581.4,8,"Shrub; Scrub"
"USGS-08395500",37350.1,2020-08-04,0.00021510103022422,8.03404498897762,2011-06-28,0.0112003492016121,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",155,3375.5,8,"Shrub; Scrub"
"USGS-08396500",39094.4,2020-08-04,0.000205503729152452,8.03404498897762,2011-06-28,0.0107006160144453,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",158,3480.1,9,"Shrub; Scrub"
"USGS-08397600",1507.5,2011-06-28,0.00020855188287821,0.314391963438902,2011-05-09,0.0899914279654481,135.662077657913,"NM3287010548020110509","NM3278110553420110628","MAYHILL","LITTLE LEWIS",11,282.4,1,"Evergreen Forest"
"USGS-08397620",1662.1,2011-06-28,0.00018915345853974,0.314391963438902,2011-05-09,0.0816208878273949,135.662077657913,"NM3287010548020110509","NM3278110553420110628","MAYHILL","LITTLE LEWIS",11,284.4,1,"Evergreen Forest"
"USGS-08398500",2779,2011-06-28,0.00166163760571402,4.61769090627925,2011-05-09,0.0488168685346934,135.662077657913,"NM3287010548020110509","NM3278110553420110628","MAYHILL","LITTLE LEWIS",18,339.3,1,"Shrub; Scrub"
"USGS-08400000",898.2,2011-06-02,0.0102452363531252,9.20227129237706,2009-04-23,0.124380356795225,111.718436473471,"NM3270310503120090423","NM3258910518820110602","FOUR MILE","WELLS",6,142.4,NA,"Shrub; Scrub"
"USGS-08401500",44779.7,2020-08-04,0.000179412657721638,8.03404498897762,2011-06-28,0.00934204924809975,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",190,4316.3,10,"Shrub; Scrub"
"USGS-08401900",763.6,2019-08-08,0.00902916872811413,6.89467324078795,2011-07-20,0.0588161253582875,44.9119933235884,"NM3240310490220110720","NM3232110478620190808","ACREY","RAWHIDE",7,135.8,NA,"Shrub; Scrub"
"USGS-08402000",45607.1,2020-08-04,0.000176157769053012,8.03404498897762,2011-06-28,0.00917256661167082,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",193,4452,10,"Shrub; Scrub"
"USGS-08404000",45838.9,2020-08-04,0.000175266967335115,8.03404498897762,2011-06-28,0.00912618240653969,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",193,4458.1,12,"Shrub; Scrub"
"USGS-08405105",850.4,2018-05-22,0.0240460663205561,20.4487747990009,2011-04-24,0.251518644504433,213.891455286569,"NM3223310475220110424","NM3221210467920180522","LAST CHANCE","KELLAR",30,526.8,NA,"Shrub; Scrub"
"USGS-08405150",1164.6,2018-05-22,0.0175586251064751,20.4487747990009,2011-04-24,0.1836608752246,213.891455286569,"NM3223310475220110424","NM3221210467920180522","LAST CHANCE","KELLAR",31,548.3,NA,"Shrub; Scrub"
"USGS-08405200",47079.7,2020-08-04,0.000170647752406613,8.03404498897762,2011-06-28,0.00888565905719731,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",222,5006.5,12,"Shrub; Scrub"
"USGS-08405500",963.1,2017-03-02,0.00736326905135355,7.0915644233586,1990-05-13,0.098528839231849,94.8931250641938,"NM3206110470119900513","NM3209010428020170302","BIG","1 HL MA BEN SLAUGHTER",26,334.5,NA,"Shrub; Scrub"
"USGS-08406000",1009.5,2017-03-02,0.00702482855211353,7.0915644233586,1990-05-13,0.0940001238872648,94.8931250641938,"NM3206110470119900513","NM3209010428020170302","BIG","1 HL MA BEN SLAUGHTER",26,338.3,NA,"Shrub; Scrub"
"USGS-08406500",48689.3,2020-08-04,0.000165006376944783,8.03404498897762,2011-06-28,0.00859191162565763,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",237,5369.9,12,"Shrub; Scrub"
"USGS-08407000",48777.2,2020-08-04,0.000164709023662236,8.03404498897762,2011-06-28,0.00857642838693349,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",237,5369.8,12,"Shrub; Scrub"
"USGS-08407500",49596.3,2020-08-04,0.000161988797329188,8.03404498897762,2011-06-28,0.00843478571415876,418.334162715132,"NM3330110523720110628","NM3366710562920200804","DONALDSON","DARK CANYON",244,5397.9,12,"Shrub; Scrub"
"USGS-08408500",2060.3,2016-05-07,0.000316526495058435,0.652139537768895,1994-07-13,0.0154923232306645,31.9188335521381,"TX3158210464819940713","TX3197910490320160507","UNNAMED","COYOTE",7,116.5,NA,"Shrub; Scrub"
"USGS-08477110",486.3,2014-05-11,0.00781444516218363,3.8001646823699,2013-06-07,0.277595507830936,134.994695458184,"NM3288810780920130607","NM3293110814820140511","SILVER","SIGNAL",8,164.1,NA,"Evergreen Forest"
"USGS-08480595",3079.6,2020-08-04,8.93094488540056e-05,0.275037378690796,1996-06-23,0.010392091590075,32.003485260795,"NM3352510648719960623","NM3366710562920200804","UNNAMED","DARK CANYON",15,154,NA,"Shrub; Scrub"
"USGS-08481500",346.5,2018-06-07,0.0161984804904556,5.61277348994287,1996-04-20,0.048729354195504,16.8847212287421,"NM3319210567219960420","NM3317110576920180607","CHINO WELL","SOLDIER CANYON",5,43.3,NA,"Evergreen Forest"
"USGS-09035800",23,2020-08-14,0.243075638366191,5.5907396824224,2020-08-14,0.243075638366191,5.5907396824224,"CO3985110606520200814","CO3985110606520200814","WILLIAMS FORK","WILLIAMS FORK",2,10.5,NA,"Evergreen Forest"
"USGS-09036000",232.3,2020-08-14,0.186658034466746,43.360661406625,2020-08-14,0.186658034466746,43.360661406625,"CO3985110606520200814","CO3985110606520200814","WILLIAMS FORK","WILLIAMS FORK",2,48.3,NA,"Evergreen Forest"
"USGS-09037500",476.6,2020-08-14,0.12453337406068,59.3526060773202,2020-08-14,0.12453337406068,59.3526060773202,"CO3985110606520200814","CO3985110606520200814","WILLIAMS FORK","WILLIAMS FORK",2,64.3,NA,"Evergreen Forest"
"USGS-09038500",599.1,2020-08-14,0.099069614550693,59.3526060773202,2020-08-14,0.099069614550693,59.3526060773202,"CO3985110606520200814","CO3985110606520200814","WILLIAMS FORK","WILLIAMS FORK",2,64.3,NA,"Evergreen Forest"
"USGS-09041000",226.8,2018-07-19,0.171497404767041,38.895611401165,2018-07-19,0.171497404767041,38.895611401165,"CO4022310665520180719","CO4022310665520180719","SILVER CREEK","SILVER CREEK",2,46.7,NA,"Shrub; Scrub"
"USGS-09041090",374.5,2018-07-19,0.103727053898148,38.8457816848564,2018-07-19,0.103727053898148,38.8457816848564,"CO4022310665520180719","CO4022310665520180719","SILVER CREEK","SILVER CREEK",2,46.7,NA,"Shrub; Scrub"
"USGS-09041400",699.5,2018-07-19,0.0935896727209439,65.4659760683002,2018-07-19,0.0935896727209439,65.4659760683002,"CO4022310665520180719","CO4022310665520180719","SILVER CREEK","SILVER CREEK",2,73.3,NA,"Shrub; Scrub"
"USGS-09041500",749.2,2018-07-19,0.0874487605925263,65.5166114359207,2018-07-19,0.0874487605925263,65.5166114359207,"CO4022310665520180719","CO4022310665520180719","SILVER CREEK","SILVER CREEK",2,73.3,1,"Shrub; Scrub"
"USGS-09058000",6119.5,2020-10-14,0.124789505813102,763.649380823277,2020-10-14,0.124789505813102,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",5,901.3,15,"Evergreen Forest"
"USGS-09058030",6199.4,2020-10-14,0.123181175730438,763.649380823277,2020-10-14,0.123181175730438,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",5,901.3,15,"Evergreen Forest"
"USGS-09070500",11326.2,2020-10-14,0.0674232647157279,763.649380823277,2020-10-14,0.0674232647157279,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",7,910.8,24,"Evergreen Forest"
"USGS-09085000",3764.1,2020-08-10,1.37138687064523e-06,0.00516203731979571,2018-07-03,0.0134338231165554,50.5662535930262,"CO3937110704320180703","CO3957210726620200810","LAKE CHRISTINE","GRIZZLY CREEK",4,56.3,10,"Evergreen Forest"
"USGS-09085100",15523.7,2020-10-14,0.0491924850920384,763.649380823277,2020-10-14,0.0491924850920384,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",11,1094.9,34,"Evergreen Forest"
"USGS-09086470",240.3,2010-06-28,0.0240840950096629,5.787408030822,2002-06-22,0.024479786220121,5.88249262869508,"CO3969510747920020622","CO3970610755420100628","SPRING CREEK","MEADOW CREEK",2,11.7,NA,"Shrub; Scrub"
"USGS-09092570",18092.2,2020-10-14,0.0422087629378007,763.649380823277,2020-10-14,0.0422087629378007,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",20,1236.7,39,"Evergreen Forest"
"USGS-09093700",19011.2,2020-10-14,0.0401683944634361,763.649380823277,2020-10-14,0.0401683944634361,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",21,1253.4,39,"Evergreen Forest"
